<div class="word_wrap"><h2 class="word">divulge</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to make known (something private or secret)</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 泄露</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> keep secret</div></div></div>
<div class="word_wrap"><h2 class="word">redundant</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. needlessly wordy or repetitive in expression</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 重复的，冗余的，赘述的</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> economical</div></div></div>
<div class="word_wrap"><h2 class="word">mitigate</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to make less severe or intense</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 减缓</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> abate, ameliorate</div></div></div>
<div class="word_wrap"><h2 class="word">wane</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to decrease gradually</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 减少，下降</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> ebb, decline</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to approach an end</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 结束</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to show a progressively smaller illuminated area, as the moon does in passing from full to new</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> （月亮的）亏</div></div></div>
<div class="word_wrap"><h2 class="word">accountable</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. required to be responsible for something</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> （对某事）负责任的</div></div><div class="derive"><div class="icon_derive">派</div><div class="content_derive"> accountability n. 有责任，有义务</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. capable of being explained</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 可以解释的</div></div></div>
<div class="word_wrap"><h2 class="word">fecund</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. fruitful in offspring or vegetation</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 多产的</div></div><div class="derive"><div class="icon_derive">派</div><div class="content_derive"> fecundity n. 多产</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. intellectually productive or inventive</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 有创造力的，硕果颇丰的</div></div></div>
<div class="word_wrap"><h2 class="word">reflective</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. characterized by or given to serious thinking or contemplation</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 反思的，沉思的</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> pensive</div></div></div>
<div class="word_wrap"><h2 class="word">precedent</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. an easier occurrence of something similar</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 先例</div></div><div class="derive"><div class="icon_derive">派</div><div class="content_derive"> unprecedented adj. 史无前例的</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n.</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> （法律中的 ) 先例</div></div></div>
<div class="word_wrap"><h2 class="word">recant</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to withdraw or repudiate (a statement or belief) formally and publicly</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> （公开正式的）否认</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> repudiate</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> afﬁrm</div></div></div>
<div class="word_wrap"><h2 class="word">rambling</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. lengthy and digressive</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 跑题的，冗长的</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. habitually roaming</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 闲逛的</div></div></div>
<div class="word_wrap"><h2 class="word">inure</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to habituate to something undesirable;</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 习惯于（不好的事物）</div></div></div>
<div class="word_wrap"><h2 class="word">eccentric</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. strange or unusual</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 古怪的</div></div></div>
<div class="word_wrap"><h2 class="word">mercenary</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. serving merely for pay or sordid advantage</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 唯利是图的</div></div></div>
<div class="word_wrap"><h2 class="word">negligible</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. very small or unimportant</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 不重要的</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> insigniﬁcant</div></div></div>
<div class="word_wrap"><h2 class="word">puerile</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. silly or childish especially in a way that shows a lack of seriousness or good judgment</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 稚嫩的，幼稚的</div></div></div>
<div class="word_wrap"><h2 class="word">plausible</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. superﬁcially fair, reasonable, or valuable but often specious</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 看起来合理的</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> unbelievable</div></div><div class="derive"><div class="icon_derive">派</div><div class="content_derive"> implausible adj. 不合理的</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. appearing worthy of belief</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 表面上可行的</div></div></div>
<div class="word_wrap"><h2 class="word">baffle</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to confuse (someone) completely</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 使 ... 困惑</div></div></div>
<div class="word_wrap"><h2 class="word">simplistic</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. too simple</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 过于简化的</div></div></div>
<div class="word_wrap"><h2 class="word">chivalrous</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. valiant</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 勇敢的</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. showing respect and politeness especially toward women</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 绅士风度的，礼貌的</div></div></div>
<div class="word_wrap"><h2 class="word">apathetic</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. not having or showing much emotion or interest</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 漠不关心的</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> passivity</div></div><div class="derive"><div class="icon_derive">派</div><div class="content_derive"> apathy n. 冷漠</div></div></div>
<div class="word_wrap"><h2 class="word">dedicate</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v.  to commit to a goal or way of life</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 致力于，奉献于</div></div></div>
<div class="word_wrap"><h2 class="word">blemish</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to hurt or damage the good condition of (something)</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 玷污，破坏</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> defect</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a mark that makes something imperfect or less beautiful</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 污点</div></div></div>
<div class="word_wrap"><h2 class="word">inertia</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. lack of movement or activity especially when movement or activity is wanted or needed</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 不动，不活跃</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> inactive</div></div><div class="derive"><div class="icon_derive">派</div><div class="content_derive"> inert adj. 不活跃的</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a feeling of not having the energy or desire that is needed to move, change, etc.</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> （思想上的）惰性</div></div></div>
